timestamp,exercise,video_name,frame_index,timestamp_ms,l_hip_to_line,r_hip_to_line,l_knee_to_line,r_knee_to_line,l_ear_to_l_sh,r_ear_to_r_sh,label
2026-06-06T15:42:43.220561,pushup,good 2 rot10.mp4,367,770012233,0.01999882985030025,0.016625775450846512,0.001267534550075356,0.007845112973850668,0.06081020239492773,0.06655779582927919,1
2026-06-06T15:42:44.691547,pushup,good 2 rot10.mp4,410,770013666,0.02221874294824248,0.015899299136729206,0.0003070490603082818,0.008196426208603409,0.05470287850106381,0.06100408990205151,1
2026-06-06T15:42:46.897926,pushup,good 2 rot10.mp4,474,770015800,0.01925781891458482,0.014582613473052383,0.002024572960630719,0.009871998163799686,0.051231843085461234,0.06655007884157597,1
2026-06-06T15:42:48.670577,pushup,good 2 rot10.mp4,525,770017500,0.023638013871740932,0.01971760168080221,0.0010737122216896472,0.010834041056303614,0.05609569051756397,0.0629056218277429,1
2026-06-06T15:42:50.654124,pushup,good 2 rot10.mp4,583,770019433,0.023049731911948517,0.021674005966751453,0.0001918981838588222,0.0058559626995398385,0.05324331173584211,0.06613751885756934,1
2026-06-06T15:42:53.726364,pushup,good 2 rot5.mp4,71,780002366,0.03860098826519015,0.03723255786447998,0.00979521424579821,0.0023170213466584765,0.056160411973321916,0.06557530994584924,1
2026-06-06T15:42:55.204353,pushup,good 2 rot5.mp4,114,780003800,0.022734576064518425,0.02086689389206584,0.00375880235806835,0.009566883733579588,0.05185398838593306,0.06376737210450123,1
2026-06-06T15:42:57.924120,pushup,good 2 rot5.mp4,192,780006400,0.014989338215365754,0.008656740089783083,0.0074821543615762685,0.017166973142614627,0.0582444639586026,0.06668156200994521,1
2026-06-06T15:43:00.278719,pushup,good 2 rot5.mp4,259,780008633,0.003693566021057947,0.0022367160719718475,0.010875857688187615,0.02224293470239945,0.05252304909430378,0.05982394127478928,1
2026-06-06T15:43:02.152002,pushup,good 2 rot5.mp4,314,780010466,0.013285223882262944,0.014094367967489183,0.005657963979379048,0.011515470233310144,0.05486496115133797,0.06046989305372948,1
2026-06-06T15:43:04.746260,pushup,good 2 rot5.mp4,367,780012233,0.018557261576895457,0.015022481831533738,0.0034021491724859428,0.011387476047449772,0.060328761675215524,0.06520626597213237,1
2026-06-06T15:43:06.584517,pushup,good 2 rot5.mp4,409,780013633,0.0180698805065413,0.00872389633796434,0.003955559834558935,0.01522618251986137,0.05497584294083455,0.06258697194044607,1
2026-06-06T15:43:09.426850,pushup,good 2 rot5.mp4,474,780015800,0.019047251296585216,0.018552525152697733,0.0015196806964197546,0.004464797025400404,0.04847347188871718,0.06583937318601565,1
2026-06-06T15:43:11.522676,pushup,good 2 rot5.mp4,524,780017466,0.014447933111551889,0.014530969757835063,0.002674647777648065,0.010198619071812964,0.053987209197282324,0.062312012258673305,1
2026-06-06T15:43:14.215650,pushup,good 2 rot5.mp4,583,780019433,0.024878517012411363,0.019382346384418395,0.0024197021089667242,0.008505470487247356,0.05400831396166317,0.06477630298955805,1
2026-06-06T15:43:18.159311,pushup,good 2.mp4,71,790002366,0.0336989811238222,0.03233680422323199,0.008629609338805432,0.0005178031655657434,0.05579745029474272,0.06341436601614195,1
2026-06-06T15:43:20.124354,pushup,good 2.mp4,114,790003800,0.02230593969340682,0.015371335285472961,0.002270029554021878,0.011737185108345314,0.052910190458600494,0.06656866076338258,1
2026-06-06T15:43:23.477151,pushup,good 2.mp4,192,790006400,0.018697514583759612,0.011227980189684862,0.005349715784480954,0.014247711495707428,0.060227485046280275,0.06690236973781183,1
2026-06-06T15:43:26.503720,pushup,good 2.mp4,259,790008633,0.005456570482690795,0.001812097886629345,0.009019739588713606,0.01563832818321027,0.057722952302893704,0.058847444117780694,1
2026-06-06T15:43:28.867740,pushup,good 2.mp4,313,790010433,0.013819110056361305,0.0034406438686008537,0.00835201744707898,0.019250054650055567,0.05483153574465859,0.06399240703172446,1
2026-06-06T15:43:31.171394,pushup,good 2.mp4,366,790012200,0.013668214580689538,0.005092460237788157,0.007955280970946372,0.015888646935339944,0.058679115846722224,0.0676357605687959,1
2026-06-06T15:43:33.095193,pushup,good 2.mp4,409,790013633,0.017170879628180844,0.008468579384050686,0.0040799933093803075,0.014914494257909432,0.057356171593684925,0.061184936913953145,1
2026-06-06T15:43:35.927987,pushup,good 2.mp4,474,790015800,0.021306028137382714,0.017332085676279967,0.0014149727890613532,0.0027923667487887226,0.04892714687700821,0.06400884548267491,1
2026-06-06T15:43:38.158875,pushup,good 2.mp4,524,790017466,0.015453618638408327,0.01108579935756592,0.0035684253959018327,0.011754591412344563,0.05656621921628832,0.061620339983302706,1
2026-06-06T15:43:40.698838,pushup,good 2.mp4,583,790019433,0.024470826109639757,0.019768216124126194,2.1323630249564166e-05,0.009848481039448726,0.05807854038719605,0.06192310395956621,1
2026-06-06T15:43:43.406720,pushup,good 3 flip rot-10.mp4,62,800002480,0.044932611199186304,0.024257656383957344,0.006810142861669727,0.0027527459789006806,0.12601344964378117,0.1392762777857921,1
2026-06-06T15:43:47.011708,pushup,good 3 flip rot-10.mp4,180,800007200,0.020387873290552184,0.011888175855534136,0.013549375487032535,0.013131567106297207,0.09502581150563796,0.09853893359627257,1
2026-06-06T15:43:49.456739,pushup,good 3 flip rot-10.mp4,257,800010280,0.03128162880177805,0.0034288528501231134,0.004149922629258768,0.00611638093386046,0.12419071941555533,0.14216957266213393,1
2026-06-06T15:43:50.698499,pushup,good 3 flip rot-10.mp4,297,800011880,0.02433860198533666,0.008899651157788869,0.011147977978717838,0.005646746374859071,0.1167797424957565,0.14365248453888593,1
2026-06-06T15:43:52.018134,pushup,good 3 flip rot-10.mp4,342,800013680,0.0024463929728547056,0.0015136911702196031,0.035838488328983974,0.020328740464924874,0.09694446742779451,0.12421807149699209,1
2026-06-06T15:43:53.963343,pushup,good 3 flip rot-10.mp4,406,800016239,0.0008025336933743225,0.015143973913073566,0.02450428926796229,0.019768985812416755,0.11301923984995849,0.14303969140171832,1
2026-06-06T15:43:55.114503,pushup,good 3 flip rot-10.mp4,444,800017760,0.002795356900291801,0.010350648631607992,0.020063455508667907,0.01526910897703638,0.10698746439663932,0.13604869615253984,1
2026-06-06T15:43:56.109668,pushup,good 3 flip rot-10.mp4,478,800019120,0.00722366681284229,0.0005884095842128448,0.03262820712540591,0.028153642232326657,0.10759374823790036,0.13569680379940102,1
2026-06-06T15:43:57.290574,pushup,good 3 flip rot-10.mp4,518,800020720,0.00492510211185656,0.008030424594397683,0.03762295540179992,0.030489335979618996,0.1065124355176661,0.12378635464849379,1
2026-06-06T15:43:59.260499,pushup,good 3 flip rot-10.mp4,577,800023080,0.012322681880204696,0.01500081983988248,0.0360453393586985,0.030068262853652925,0.10968039812543022,0.1394929472134104,1
2026-06-06T15:44:01.340022,pushup,good 3 flip rot-10.mp4,644,800025760,0.014067862984096286,0.00261920062192025,0.024749911361008823,0.02906180187651776,0.10699055025135067,0.13718446044418994,1
2026-06-06T15:44:03.974424,pushup,good 3 flip rot-5.mp4,62,810002480,0.045942256978401215,0.023621963249582722,0.005522508065604523,0.0038723123196513468,0.12560461755088237,0.13729022276666325,1
2026-06-06T15:44:07.882313,pushup,good 3 flip rot-5.mp4,180,810007200,0.018104429634390518,0.013730986406022216,0.018446694901940692,0.012866029627312732,0.0990145454833075,0.10529345073994986,1
2026-06-06T15:44:10.229553,pushup,good 3 flip rot-5.mp4,257,810010280,0.038339258838503844,0.006201808835216959,0.004794706855917095,0.004862662435502768,0.12841163582824855,0.1433829266924559,1
2026-06-06T15:44:11.471145,pushup,good 3 flip rot-5.mp4,296,810011840,0.01645171819208862,0.006626460526248103,0.019860455477208237,0.01751614772431604,0.12570124328670426,0.13957201738122416,1
2026-06-06T15:44:12.993619,pushup,good 3 flip rot-5.mp4,344,810013760,0.002947300192391059,0.007251325281272751,0.03081079680731977,0.017647045660576913,0.10150767046377532,0.1260889865914169,1
2026-06-06T15:44:14.960349,pushup,good 3 flip rot-5.mp4,406,810016239,0.007081439142848852,0.01441855252574165,0.017490465019795193,0.019208289384975222,0.11099639294321703,0.1365002318859544,1
2026-06-06T15:44:16.128560,pushup,good 3 flip rot-5.mp4,444,810017760,0.002286259889532454,0.01516475872229521,0.02163853106733114,0.0132058554301066,0.1062105252402814,0.13041697699148283,1
2026-06-06T15:44:17.141015,pushup,good 3 flip rot-5.mp4,478,810019120,0.0134143865014354,0.0037210847587708404,0.028347966853753858,0.021914952506925132,0.1117598679797442,0.1351895056884614,1
2026-06-06T15:44:18.431304,pushup,good 3 flip rot-5.mp4,518,810020720,0.007391813228223267,0.005534505026853814,0.03225300309148609,0.022864271136984717,0.09814332160676528,0.1264350886190018,1
2026-06-06T15:44:20.353849,pushup,good 3 flip rot-5.mp4,577,810023080,0.013225489480487962,0.010062355584703125,0.0336316129724188,0.022888358656135324,0.10676406942070686,0.1350833900158793,1
2026-06-06T15:44:22.405805,pushup,good 3 flip rot-5.mp4,644,810025760,0.011219020826574572,0.009230470180965953,0.03624057157031094,0.04660187964456804,0.11422718288642644,0.13995206662390175,1
2026-06-06T15:44:24.920268,pushup,good 3 flip rot10.mp4,62,820002480,0.051129154982854565,0.029584676507886768,0.00035344329930089895,0.0027996325921836544,0.13811086908642312,0.1500721383753667,1
2026-06-06T15:44:28.921031,pushup,good 3 flip rot10.mp4,181,820007240,0.037403026195306964,0.01882782074895225,0.016834975992124485,0.01103037891269679,0.11270571635879158,0.12348528863460743,1
2026-06-06T15:44:31.494625,pushup,good 3 flip rot10.mp4,257,820010280,0.045583946002356365,0.018203597885933936,0.010021396245919457,0.007779133632050552,0.1444184739496744,0.14820662050646835,1
2026-06-06T15:44:32.627921,pushup,good 3 flip rot10.mp4,297,820011880,0.03711552281456125,0.016892451818270652,0.01422959669331218,0.012237159559432189,0.1283553012665447,0.13698748743132855,1
2026-06-06T15:44:34.059775,pushup,good 3 flip rot10.mp4,343,820013720,0.002810818034847045,0.01107382599553608,0.03167290561728165,0.023742706739706257,0.10500949248077557,0.11619481884478891,1
2026-06-06T15:44:36.030011,pushup,good 3 flip rot10.mp4,405,820016200,0.006904342905001508,0.011895690422416567,0.032019159468518424,0.034197562435877384,0.12054903946284626,0.13380691155309563,1
2026-06-06T15:44:37.335982,pushup,good 3 flip rot10.mp4,444,820017760,0.007882723982868085,0.005122811342982898,0.02339921536709176,0.02040873358464067,0.11766242438193533,0.14349632772447965,1
